id,exam_year_roc,exam_session,exam_code,paper_code,question_no,subject_group_coarse,subject_group_keyword,anatomy_region,stem,option_A,option_B,option_C,option_D,option_E,answer,correct_answers,answer_credit_type,answer_note,needs_image_review,source_question_pdf,source_answer_pdf
MOEX-107100-1301-Q073,107,第二次,107100,1301,73,生理學,生理學,,濾泡促素（FSH）主要是由睪丸塞托萊氏細胞（Sertoli cells）所分泌的何種激素調控？,抑制素（inhibin）,雌激素（estrogen）,睪固酮（testosterone）,助孕酮（progesterone）,,A|B,A|B,multiple_answers,第 73題答A、B給分,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q074,107,第二次,107100,1301,74,組織學,組織學,,下列何種蛋白質結構的變異，是導致成骨不全症（osteogenesis imperfecta）的原因？,纖黏蛋白（fibronectin）,骨橋蛋白（osteopontin）,角質蛋白（keratin）,膠原蛋白（collagen）,,D,D,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q075,107,第二次,107100,1301,75,生物化學,生物化學,,在某些蛋白質中含有-Ser-Gly-Pro-Gly-的胺基酸序列，最有可能形成下列何種蛋白質的二級結構？,β-turn,α-helix,β-sheet,zinc finger,,A,A,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q076,107,第二次,107100,1301,76,生物化學,生物化學,,下列那個實驗技術可用於評估蛋白質的分子量？,十二烷基硫酸鈉聚丙烯醯胺凝膠電泳（SDS polyacrylamide gel electrophoresis）,等電聚焦分離凝膠電泳（isoelectric focusing gel electrophoresis）,離子交換樹脂管柱層析法（ion-exchange chromatography）,紫外-可見光分光度法（ultraviolet-visible spectroscopy）,,A,A,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q077,107,第二次,107100,1301,77,醫學一其他科目,醫學一其他科目,,乙醯輔酶A（acetyl coenzyme A）分子中，乙醯基與coenzyme A之鍵結為：,amide,Schiff 's base,acid anhydride,thioester,,D,D,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q078,107,第二次,107100,1301,78,解剖學,腹部,腹部,生雞蛋的蛋白中之avidin會影響人類腸道對下列何種維生素的吸收？,folate,biotin,cobalamin,pyridoxine,,B,B,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q079,107,第二次,107100,1301,79,生物化學,生物化學,,DNA的序列中，下列何者較易被甲基化？,TATA box,CpG site,CAAT box,Telomere,,B,B,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q080,107,第二次,107100,1301,80,生物化學,生物化學,,下列何者是B-型 DNA雙螺旋的最適詮釋？,右旋；每一鹼基對之間的間距為3.6 Å,右旋；每一鹼基對之間的間距為3.4 Å,左旋；每一鹼基對之間的間距為3.4 Å,左旋；每一鹼基對之間的間距為3.6 Å,,B,B,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q081,107,第二次,107100,1301,81,生物化學,生物化學,,下列何種酵素不直接參與大腸桿菌的methyl-directed mismatch repair？,DNA glycosylase,DNA helicaseⅡ,DNA ligase,DNA polymeraseⅢ,,A,A,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q082,107,第二次,107100,1301,82,微生物免疫寄生蟲公衛,微生物免疫寄生蟲公衛,,大腸桿菌（E. coli）在DNA複製過程中，延遲股（lagging strand）之合成，下列敘述何者正確？,主要是由DNA聚合酶Ⅰ型負責催化反應,是一種持續性的合成反應,由 3'端向5' 端的方向進行合成反應,需先合成岡崎片段（Okazaki fragment）,,D,D,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q083,107,第二次,107100,1301,83,生物化學,生物化學,,在第一型內含子（group I intron）剪接（splicing）的過程中，需要下列何者協助？,鳥嘌呤核苷（guanine nucleoside）或鳥嘌呤核苷酸（guanine nucleotide）,接合酶（ligase）,小核RNAs（small nuclear RNAs）和接合酶（ligase）,ATP、NAD+和小核RNAs（small nuclear RNAs）,,A,A,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q084,107,第二次,107100,1301,84,組織學,組織學,,在網狀紅血球（reticulocytes）缺乏鐵時會抑制血紅素（hemoglobin）之合成，其作用機轉主要是：,對cAMP responsive element binding protein（CREBP）進行磷酸化,對steroid responsive element binding protein（SREBP）進行磷酸化,對真核起始因子2（eIF2）進行磷酸化,對真核起始因子4E（eIF4E）進行磷酸化,,C,C,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q085,107,第二次,107100,1301,85,生物化學,生物化學,,假設由900核苷酸配對（base pairs）所組成的DNA片段，不含非轉譯部分（untranslated region）。其相對 應的mRNA所轉譯產生的多胜肽（polypeptide）之分子量約為多少？,900,"5,000","30,000","100,000",,C,C,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q086,107,第二次,107100,1301,86,生物化學,生物化學,,關於真核生物基因表現的敘述，下列何者錯誤？,mRNA的表現主要是由RNA polymerase II負責,mRNA的3'端會進行磷酸化（phosphorylation）以穩定其結構,DNA上之CpG island的甲基化可造成基因無法表現,histones上的乙醯化程度可影響基因的表現,,B,B,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q087,107,第二次,107100,1301,87,生物化學,生物化學,,將一莫耳（mole）葡萄糖經由糖解作用（glycolysis）產生兩莫耳丙酮酸（pyruvate）的過程中，淨需要：,四莫耳ATP,一莫耳NAD+,一莫耳磷酸根（inorganic phosphate）,兩莫耳ADP,,D,D,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q088,107,第二次,107100,1301,88,生物化學,生物化學,,下列醣類分子均為葡萄糖聚合物，何者具有（β1→4）glycosidic bond？,amylose,glycogen,cellulose,dextran,,C,C,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q089,107,第二次,107100,1301,89,生物化學,生物化學,,遇緊急狀況時，腎上腺素（epinephrine）分泌增加，調控肝臟及骨骼肌的醣類代謝以提升血糖及骨骼肌運 動，下列相關敘述何者錯誤？,增加骨骼肌的肝醣分解（glycogenolysis）,增加骨骼肌的糖解作用（glycolysis）,增加肝臟的糖解作用（glycolysis）,增加肝臟的糖質新生作用（gluconeogenesis）,,C,C,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q090,107,第二次,107100,1301,90,生理學,生理學,,嵌入型的膜蛋白（integral membrane protein）能夠被下列何種溶液萃取出來？,鹼性或酸性的緩衝溶液,能移除陽離子的螯合劑（chelating agent）溶液,含介面活性劑（surfactant）的溶液,高濃度的鹽溶液,,C,C,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q091,107,第二次,107100,1301,91,組織學,組織學,,關於通過細胞膜的促進性擴散作用（facilitated diffusion），下列敘述何者正確？,經由專一性膜蛋白質的作用，降低溶質通過細胞膜的活化能,經由專一性膜蛋白質的作用，增加擴散性溶質之穿膜濃度梯度的大小,被運載溶質的極性會影響脂雙層之特性,細胞利用此機轉運輸氧氣、氮氣或甲烷等氣體通過細胞膜,,A,A,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q092,107,第二次,107100,1301,92,組織學,組織學,,下列何者不是血小板活化因子（platelet activating factor）的特性？,它是一種醚甘油磷酯（ether glycerophospholipid）,其結構含有一個烷基（alkyl group）以醚鏈（ether linkage）鍵結在甘油的C1位置,其結構含有一個醋酸鹽基（acetate group）以酯鏈（ester linkage）鍵結在甘油的C2位置,它比縮醛磷脂（plasmalogen）更不易溶於水,,D,D,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q093,107,第二次,107100,1301,93,組織學,組織學,,在哺乳類細胞中，N5-甲基四氫葉酸（N5-methyl tetrahydrofolate；N5-methyl H folate）直接參與下列那一 4 種胺基酸的生合成？,isoleucine,leucine,lysine,methionine,,D,D,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q094,107,第二次,107100,1301,94,生物化學,生物化學,,下列那一組胺基酸直接參與肌酸（creatine）的生合成？,"tyrosine, glycine, glutamine","glutamate, cysteine, glycine","glycine, arginine, methionine","aspartate, glycine, cysteine",,C,C,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q095,107,第二次,107100,1301,95,組織學,組織學,,在粒線體中，NADH經由電子傳遞鏈（electron transport chain）進行氧化時，氫離子（H+）如何移轉？,由粒線體內外膜間的間隙運送至細胞質,由細胞質運送至粒線體內外膜間的間隙,由粒線體內外膜間的間隙運送至粒線體基質（matrix）,由粒線體基質（matrix）運送至粒線體內外膜間的間隙,,D,D,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q096,107,第二次,107100,1301,96,醫學一其他科目,醫學一其他科目,,在電子傳遞鏈中，下列何種物質會將其所攜帶的電子直接傳遞給氧分子（O ）？ 2,NADH,FADH 2,Coenzyme Q,Cytochrome C,,ALL,ALL,all_credit,第96題一律給分,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q097,107,第二次,107100,1301,97,生理學,生理學,,下列關於受體酵素（receptor enzyme）的敘述何者正確？,通常不是膜蛋白質,對細胞質內的受質（substrate）具有酵素活性,對細胞外的配體（ligand）具有酵素活性,在細胞外具有受質（substrate）結合位,,B,B,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q098,107,第二次,107100,1301,98,生理學,生理學,,關於介白素（interleukins）之訊息傳遞何者正確？,其受體主要是絲胺酸激酶型受器（receptor serine kinase）,活化轉錄因子STATs（signal transducers and activators of transcription）,主要是活化cAMP,主要由G protein參與反應,,B,B,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q099,107,第二次,107100,1301,99,生物化學,生物化學,,糖皮質激素（glucocorticoids）主要是以下列何種方式進入細胞，調節基因轉錄作用？,與細胞膜上之受體結合再進入細胞，直接結合在DNA序列上,與細胞膜上之受體結合後，經由訊息傳遞路徑,直接通過細胞膜，進入細胞後直接結合在DNA序列上,直接通過細胞膜，進入細胞後和受體結合，再結合在DNA序列上,,D,D,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-107100-1301-Q100,107,第二次,107100,1301,100,生物化學,生物化學,,與利用質體（plasmid）作為選殖基因載體相比，下列何者是利用yeast artificial chromosome（YAC）作為 載體的優點？,在宿主細胞中，重組DNA分子放大效果最佳,送入任何宿主細胞之效率佳,使基因在宿主細胞中蛋白質合成效率更好,有選殖更大DNA片段之功能,,D,D,standard,,False,107100_1301.pdf,107100_MOD1301.pdf
MOEX-108030-1301-Q001,108,第一次,108030,1301,1,解剖學,神經解剖,神經解剖,有關⼩腦的敘述，下列何者錯誤？,背側脊髓⼩腦徑（dorsal spinocerebellar tract）主要由nucleus thoracicus（⼜稱 Clarke's column或 nucleus dorsalis）發出,背側脊髓⼩腦徑（dorsal spinocerebellar tract）左右交叉後由下⼩腦腳（inferior cerebellar peduncle）進 入⼩腦,上⼩腦腳（superior cerebellar peduncle）含有進、出⼩腦的神經纖維,中⼩腦腳（middle cerebellar peduncle）含橋腦核（pontine nucleus）發出之神經纖維,,B,B,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q002,108,第一次,108030,1301,2,解剖學,頭頸部,頭頸部,甲狀腺切除⼿術不慎傷及喉外神經（external laryngeal nerve），下列何肌的功能最可能受損？,環狀甲骨肌（cricothyroid muscle）,甲狀杓骨肌（thyroarytenoid muscle）,後環杓肌（posterior cricoarytenoid muscle）,外側環杓肌（lateral cricoarytenoid muscle）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q003,108,第一次,108030,1301,3,解剖學,頭頸部,頭頸部,下列何者的分泌物最不可能流經過半⽉裂孔（hiatus semilunaris）？,額竇（frontal sinus）,前篩竇（anterior ethmoidal sinus）,上頜竇（maxillary sinus）,蝶竇（sphenoid sinus）,,D,D,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q004,108,第一次,108030,1301,4,解剖學,神經解剖,神經解剖,兩眼同時看向正上⽅，為何種神經之作⽤？,眼神經（ophthalmic nerve）,滑⾞神經（trochlear nerve）,動眼神經（oculomotor nerve）,外展神經（abducent nerve）,,C,C,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q005,108,第一次,108030,1301,5,解剖學,胸腔,胸腔,胸骨柄正中間處的穿刺傷，最可能傷及下列何者？,主動脈⼸（aortic arch）,左⼼室（left ventricle）,肺動脈幹（pulmonary trunk）,上腔靜脈（superior vena cava）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q006,108,第一次,108030,1301,6,解剖學,腹部,胸腔,下列何者是臍靜脈（umbilical vein）的殘跡？,肝鐮韌帶（falciform ligament）,肝圓韌帶（ligamentum teres）,冠狀韌帶（coronary ligament）,正中臍韌帶（median umbilical ligament）,,B,B,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q007,108,第一次,108030,1301,7,解剖學,胸腔,胸腔,下列何者穿過橫膈中央腱（central tendon of diaphragm）？,主動脈,下腔靜脈,食道,肝⾨靜脈,,B,B,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q008,108,第一次,108030,1301,8,解剖學,骨盆與會陰,骨盆與會陰,陰部神經（pudendal nerve）位於坐骨肛⾨窩（ischioanal fossa）的何處？,內側壁,外側壁,上側壁,後側壁,,B,B,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q009,108,第一次,108030,1301,9,解剖學,下肢,下肢,下列何者⾛在下肢的內側？,⼤隱靜脈（great saphenous vein）,⼩隱靜脈（small saphenous vein）,膕靜脈（popliteal vein）,股靜脈（femoral vein）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q010,108,第一次,108030,1301,10,解剖學,上肢,上肢,肱骨外科頸（surgical neck of humerus）骨折，最可能傷及那⼀條神經？,肌⽪神經（musculocutaneous nerve）,正中神經（median nerve）,尺神經（ulnar nerve）,腋神經（axillary nerve）,,D,D,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q011,108,第一次,108030,1301,11,解剖學,下肢,下肢,腳踝內側割裂，傷及繞過內踝的跗骨隧道（tarsal tunnel）內的所有肌腱，下列腳趾的何種動作最可能受影 響？,屈曲（flexion）,伸直（extension）,內收（adduction）,外展（abduction）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q012,108,第一次,108030,1301,12,解剖學,神經解剖,神經解剖,下列何者之功能與邊緣系統（limbic system）最不相關？,齒狀迴（dentate gyrus）,穹束（fornix）,乳頭體（mamillary body）,杏仁核（amygdala）,,D,D,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q013,108,第一次,108030,1301,13,解剖學,神經解剖,神經解剖,關於視覺⽪質（visual cortex）的敘述，下列何者錯誤？,視覺聯合⽪質（visual association cortex）位於額葉（frontal lobe）,初級視覺⽪質（primary visual cortex）位於枕葉（occipital lobe）,視覺聯合⽪質（visual association cortex）可參與顏⾊判定與辨別,初級視覺⽪質（primary visual cortex）接受外側膝狀體（lateral geniculate body）傳入之訊息,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q014,108,第一次,108030,1301,14,解剖學,神經解剖,神經解剖,正常⼈⼀側眼睛受到強光照射，雙眼瞳孔收縮，有關此反應之敘述，下列何者錯誤？,此為瞳孔光反射（pupillary light reflex）,頂蓋前區（pretectal area）參與其機轉,後聯合（posterior commissure）參與其機轉,三叉神經（trigeminal nerve）之眼神經（ophthalmic nerve）參與其機轉,,D,D,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q015,108,第一次,108030,1301,15,解剖學,神經解剖,神經解剖,關於前庭神經核（vestibular nuclei）的敘述，下列何者錯誤？,可發出前庭脊髓徑（vestibulospinal tract）,部分神經纖維併入內側縱束（medial longitudinal fasciculus）,主要與⼩腦齒狀核（dentate nucleus）相連繫,可參與前庭眼球反射（vestibulo-ocular reflex）,,C,C,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q016,108,第一次,108030,1301,16,組織學,組織學,,海⾺（hippocampus）最主要之傳入纖維（afferent fiber）來⾃何處？,內⿐⽪質（entorhinal cortex）,扣帶迴（cingulate gyrus）,杏仁核（amygdala）,韁核（habenular nucleus）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q017,108,第一次,108030,1301,17,解剖學,頭頸部,頭頸部,刺激淚腺（lacrimal gland）分泌的副交感節後神經纖維（parasympathetic postganglionic fibers）源⾃於下 列何者？,睫狀神經節（ciliary ganglion）,膝神經節（geniculate ganglion）,翼腭神經節（pterygopalatine ganglion）,⽿神經節（otic ganglion）,,C,C,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q018,108,第一次,108030,1301,18,解剖學,頭頸部,頭頸部,下列那⼀頸部筋膜（fascia）位於舌骨下肌（infrahyoid muscles）後⾯，並覆蓋在甲狀腺（thyroid gland） 表⾯？,包圍層（investing layer）,頸動脈鞘（carotid sheath）,氣管前層（pretracheal layer）,椎前層（prevertebral layer）,,C,C,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q019,108,第一次,108030,1301,19,解剖學,頭頸部,神經解剖,下列何者⽀配前、中顱窩（anterior and middle cranial fossae）的硬腦膜（dura mater）及⼩腦天幕 （tentorium cerebelli）？,舌咽神經（glossopharyngeal nerve）,三叉神經（trigeminal nerve）,迷⾛神經（vagus nerve）,舌下神經（hypoglossal nerve）,,B,B,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q020,108,第一次,108030,1301,20,胚胎及發育生物學,胚胎及發育生物學,,在胎兒時期，卵圓孔（oval foramen）可溝通下列何者？,主動脈與肺動脈,右⼼房與右⼼室,右⼼房與左⼼房,右⼼室與左⼼室,,C,C,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q021,108,第一次,108030,1301,21,解剖學,胸腔,胸腔,下肺葉病灶刺激貼著縱隔及橫膈中央的壁層胸膜⽽引起頸部疼痛，最有可能是下列那⼀條神經所引發之痛？,肋間神經,迷⾛神經,膈神經,交感神經幹,,C,C,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q022,108,第一次,108030,1301,22,解剖學,胸腔,胸腔,下列何者不負責乳腺之⾎液供應？,肋間動脈（intercostal artery）,內胸動脈（internal thoracic artery）,外胸動脈（lateral thoracic artery）,肋下動脈（subcostal artery）,,D,D,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q023,108,第一次,108030,1301,23,解剖學,胸腔,胸腔,施⾏⼼包膜穿刺術（pericardiocentesis）時，由那⼀個位置下針，可減低刺破肋膜腔（pleural cavity）之機 會？,胸骨右側第六肋間,胸骨左側第三肋間,胸骨劍突（sternal xiphoid process）與左肋下緣交點,胸骨右側第四肋間,,C,C,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q024,108,第一次,108030,1301,24,解剖學,上肢,上肢,正常年輕男性直立姿勢時，⼼尖（apex）之體表投影位置，最有可能在：,第四肋間鎖骨中線外側,左側乳頭處,第六肋間前腋線外側,第五肋間鎖骨中線內側,,D,D,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q025,108,第一次,108030,1301,25,解剖學,腹部,腹部,上腸繫膜淋巴結（superior mesenteric lymph nodes），最不可能引流來⾃下列何處的淋巴？,胰脾淋巴結（pancreaticosplenic lymph node）,腸繫膜淋巴結（mesenteric lymph node）,中結腸腸淋巴結（middle colic lymph node）,腸管旁淋巴結（juxta-intestinal lymph node）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q026,108,第一次,108030,1301,26,解剖學,下肢,下肢,下列何者不受腰神經叢（lumbar plexus）受損影響？,腹橫肌（transversus abdominis muscle）,提睪肌（cremaster muscle）,⾁膜肌（dartos muscle）,閉孔外肌（obturator externus）,,C,C,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q027,108,第一次,108030,1301,27,解剖學,骨盆與會陰,骨盆與會陰,下列何者不連接於⼦宮體的兩側？,卵巢韌帶（ovary ligament）,⼦宮圓韌帶（round ligament of the uterus）,闊韌帶（broad ligament）,主韌帶（cardinal ligamnet）,,D,D,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q028,108,第一次,108030,1301,28,解剖學,骨盆與會陰,骨盆與會陰,下列何者不是陰部神經（pudendal nerve）的分⽀？,陰莖背神經（dorsal nerve of penis）,下直腸神經（inferior rectal nerve）,前陰囊神經（anterior scrotal nerve）,後陰囊神經（posterior scrotal nerve）,,C,C,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q029,108,第一次,108030,1301,29,解剖學,下肢,下肢,下肢的內側迴旋股動脈（medial circumflex femoral artery）與外側迴旋股動脈（lateral circumflex femoral artery）是下列何者的直接分⽀？,股動脈（femoral artery）,深股動脈（deep femoral artery）,前者是股動脈（femoral artery），後者是深股動脈（deep femoral artery),前者是深股動脈（deep femoral artery），後者是股動脈（femoral artery）,,B,B,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q030,108,第一次,108030,1301,30,解剖學,上肢,上肢,肩胛上切迹（suprascapular notch）處的肩胛上神經（suprascapular nerve)受傷時，那兩塊肌⾁會直接受到 影響？,棘下肌（infraspinatus）與⼩圓肌（teres minor）,三⾓肌（deltoid muscle）與⼩圓肌（teres minor）,棘上肌（supraspinatus）與棘下肌（infraspinatus）,棘上肌（supraspinatus）與肩胛下肌（subscapularis）,,C,C,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q031,108,第一次,108030,1301,31,解剖學,神經解剖,神經解剖,下列何者是單⼀並沒有成對的構造？,脊髓前動脈（anterior spinal artery）與⼤腦前交通動脈（anterior communicating artery）,脊髓後動脈（posterior spinal artery）與⼤腦後交通動脈（posterior communicating artery）,脊髓前動脈（anterior spinal artery）與⼤腦後交通動脈（posterior communicating artery）,脊髓後動脈（posterior spinal artery）與⼤腦前交通動脈（anterior communicating artery）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q032,108,第一次,108030,1301,32,胚胎及發育生物學,胚胎及發育生物學,,下列何者會製造⼈類絨⽑膜促性腺激素（human chorionic gonadotrophin）？,腦下腺（pituitary gland）前葉,融合滋養層（syncytiotrophoblast）,黃體（corpus luteum）,蛻膜（decidua）,,B,B,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q033,108,第一次,108030,1301,33,胚胎及發育生物學,胚胎及發育生物學,,胚胎發育第四週時，橫中隔（septum transversum）的位置是相對於下列何種體節（somite）之⾼度？,枕節,頸節,胸節,腰節,,B,B,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q034,108,第一次,108030,1301,34,胚胎及發育生物學,胚胎及發育生物學,,下列有關膀胱（urinary bladder）的敘述，何者錯誤？,內襯上⽪的胚胎起源是內胚層（endoderm）,膀胱三⾓（trigone）起源於後腎管（metanephric duct）,六歲時進入⼤骨盆（greater pelvis）,在胚胎時期與尿囊（allantois）相連,,B,B,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q035,108,第一次,108030,1301,35,胚胎及發育生物學,胚胎及發育生物學,,有關動脈韌帶（ligamentum arteriosum）的敘述，何者正確？,位於主動脈⼸（aortic arch）與肺動脈幹（pulmonary trunk）間,胎兒出⽣後由臍動脈（umbilical artery）閉鎖形成,胚胎時期只攜帶缺氧⾎,連接肺動脈（pulmonary artery）與肺靜脈（pulmonary vein）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q036,108,第一次,108030,1301,36,胚胎及發育生物學,胚胎及發育生物學,,下列何者衍⽣⾃脊索（notochord）？,椎體（body of vertebra）,髓核（nucleus pulposus）,纖維環（anulus fibrosus）,椎⼸（vertebral arch）,,B,B,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q037,108,第一次,108030,1301,37,組織學,組織學,,下列何者主要是由骨骼肌細胞的細胞膜（plasma membrane）所組成？,肌纖維膜（sarcolemma）,肌外膜（epimysium）,肌內膜（endomysium）,肌束膜（perimysium）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q038,108,第一次,108030,1301,38,組織學,組織學,,下列胞器，何者不具有膜（membrane）的構造？,核仁（nucleolus）,胞內體（endosome）,過氧化質體（peroxisome）,內質網（endoplasmic reticulum）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q039,108,第一次,108030,1301,39,組織學,組織學,,下列關於脂肪組織（adipose tissue）的敘述，何者正確？,⽩⾊脂肪組織（white adipose tissue）主要是產⽣熱能，棕⾊脂肪組織（brown adipose tissue）主要是儲 存能量,脂肪細胞中的脂肪⼩滴（lipid droplet）是由漿膜（plasma membrane）包裹起來,⽩⾊脂肪細胞（white adipocyte）中有很多⼩顆的脂肪⼩滴（lipid droplet），⽽棕⾊脂肪細胞內的則為⼀ ⼤顆,棕⾊脂肪組織（brown adipose tissue）在新⽣兒含量多且分布廣，隨著成⻑會逐漸減少,,D,D,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q040,108,第一次,108030,1301,40,解剖學,神經解剖,神經解剖,下列有關神經元（neuron）對受傷（injury）後反應的敘述，何者錯誤？,在神經受傷處遠端的軸突（axon）會出現順⾏性退化（anterograde degeneration）,神經損傷導致神經元細胞體內尼⽒⼩體（Nissl body）的消失，稱為染⾊質溶解（chromatolysis）,在周邊神經系統，於神經受傷處會有單核球衍⽣之吞噬細胞（monocyte-derived macrophage）的聚集,在中樞神經系統，於神經受傷處主要由寡樹突膠細胞（oligodendrocyte）負責髓鞘（myelin）的分解清除,,D,D,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q041,108,第一次,108030,1301,41,解剖學,腹部,腹部,下列何種器官內不具有淋巴⼩結（lymphatic nodules）？,胸腺（thymus）,脾臟（spleen）,⼩腸（small intestine）,扁桃體（tonsil）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q042,108,第一次,108030,1301,42,組織學,組織學,,在肛⾨直腸連接處（anorectal junction）的位置，會觀察到下列何項構造？,直腸（rectum）上⽪有許多杯狀細胞（goblet cells）,直腸（rectum）上⽪為複層扁平上⽪（stratified squamous epithelium）,肛⾨（anus）有Peyer's patch,肛⾨（anus）肌外層的縱⾛肌⾁（longitudinal layer of muscularis externa）有顯著加厚作為內括約肌 （internal sphincter）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
MOEX-108030-1301-Q043,108,第一次,108030,1301,43,組織學,組織學,,下列何者是屬於胃腺（gastric gland proper）的細胞？,壁細胞（parietal cells）,微皺襞細胞（M cells/microfold cells）,Paneth⽒細胞（Paneth cells）,杯狀細胞（goblet cells）,,A,A,standard,,False,108030_1301.pdf,108030_MOD1301.pdf
